item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM000945,ORD000375,PROD00414,7,710.46,80.54
ITEM000946,ORD000375,PROD00468,1,1637.97,20.22
ITEM000947,ORD000376,PROD00302,1,647.08,79.09
ITEM000948,ORD000376,PROD00334,4,1595.96,61.76
ITEM000949,ORD000376,PROD00451,2,153.48,16.04
ITEM000950,ORD000377,PROD00482,1,1563.55,39.01
ITEM000951,ORD000377,PROD00499,10,1174.3,5.93
ITEM000952,ORD000377,PROD00058,5,1078.1,43.81
ITEM000953,ORD000377,PROD00292,3,1762.3,7.4
ITEM000954,ORD000378,PROD00156,10,601.22,20.0
ITEM000955,ORD000378,PROD00091,6,1147.6,76.28
ITEM000956,ORD000378,PROD00267,5,1380.69,14.05
ITEM000957,ORD000378,PROD00070,6,1914.61,36.12
ITEM000958,ORD000379,PROD00220,8,459.23,36.22
ITEM000959,ORD000379,PROD00204,5,514.44,74.77
ITEM000960,ORD000379,PROD00024,7,857.53,80.61
ITEM000961,ORD000379,PROD00050,1,1826.4,51.23
ITEM000962,ORD000380,PROD00448,9,1746.8,32.71
ITEM000963,ORD000381,PROD00290,2,1470.2,56.53
ITEM000964,ORD000381,PROD00116,9,1693.37,8.77
ITEM000965,ORD000381,PROD00480,4,1505.06,76.71
ITEM000966,ORD000381,PROD00442,8,905.32,88.05
ITEM000967,ORD000382,PROD00339,10,682.92,52.77
ITEM000968,ORD000382,PROD00443,7,1151.6,0.64
ITEM000969,ORD000383,PROD00020,-3,857.16,25.89
ITEM000970,ORD000383,PROD00229,6,1067.07,65.36
ITEM000971,ORD000383,PROD00206,10,1851.09,89.32
ITEM000972,ORD000383,PROD00157,3,416.26,18.16
ITEM000973,ORD000384,PROD00041,9,700.3,6.93
ITEM000974,ORD000385,PROD00236,4,609.34,42.43
ITEM000975,ORD000385,PROD00278,4,1545.83,2.73
ITEM000976,ORD000385,PROD00451,7,55.72,86.75
ITEM000977,ORD000386,PROD00390,8,801.36,20.56
ITEM000978,ORD000386,PROD00390,2,190.24,17.51
ITEM000979,ORD000387,PROD00167,2,1881.69,74.06
ITEM000980,ORD000388,PROD00325,4,1970.38,79.98
ITEM000981,ORD000388,PROD00369,9,228.42,45.7
ITEM000982,ORD000388,PROD00008,7,803.62,85.75
ITEM000983,ORD000389,PROD00370,2,871.13,84.78
ITEM000984,ORD000389,PROD00308,2,1302.61,81.02
ITEM000985,ORD000389,PROD00483,-3,1460.61,89.73
ITEM000986,ORD000390,PROD00145,3,1131.34,12.79
ITEM000987,ORD000391,PROD00144,1,127.06,80.24
ITEM000988,ORD000391,PROD00301,7,1647.39,41.92
ITEM000989,ORD000392,PROD00532,3,733.31,92.5
ITEM000990,ORD000392,PROD00167,-2,615.6,62.53
ITEM000991,ORD000393,PROD00329,-1,666.51,88.88
ITEM000992,ORD000393,PROD00036,3,1827.59,4.65
ITEM000993,ORD000393,PROD00387,9,343.63,10.01
ITEM000994,ORD000394,PROD00229,2,229.26,47.57
ITEM000995,ORD000394,PROD00426,9,883.63,85.69
ITEM000996,ORD000394,PROD00001,8,1799.6,25.69
ITEM000997,ORD000395,PROD00375,2,958.19,74.87
ITEM000998,ORD000395,PROD00201,9,263.97,94.23
ITEM000999,ORD000395,PROD00231,2,1435.95,28.23
ITEM001000,ORD000396,PROD00256,3,1461.41,30.11
ITEM001001,ORD000397,PROD00533,5,1520.99,13.17
ITEM001002,ORD000397,PROD00433,3,1160.84,93.46
ITEM001003,ORD000397,PROD00036,7,1265.6,79.42
ITEM001004,ORD000397,PROD00187,-1,1671.58,23.78
ITEM001005,ORD000398,PROD00331,-4,970.27,34.39
ITEM001006,ORD000398,PROD00416,4,909.12,26.28
ITEM001007,ORD000398,PROD00451,5,1312.64,51.45
ITEM001008,ORD000398,PROD00346,3,514.29,80.7
ITEM001009,ORD000399,PROD00468,6,1527.72,26.29
ITEM001010,ORD000399,PROD00375,1,1929.68,12.62
ITEM001011,ORD000399,PROD00233,2,244.95,71.27
ITEM001012,ORD000399,PROD00130,5,907.87,55.33
ITEM001013,ORD000400,PROD00517,9,393.78,84.0
ITEM001014,ORD000401,PROD00018,6,1053.52,77.99
ITEM001015,ORD000401,PROD00538,9,728.5,23.04
ITEM001016,ORD000402,PROD00384,3,1271.64,85.89
ITEM001017,ORD000402,PROD00232,3,1083.94,95.51
ITEM001018,ORD000403,PROD00208,7,596.51,90.1
ITEM001019,ORD000403,PROD00432,8,647.23,72.15
ITEM001020,ORD000403,PROD00308,-3,1418.14,66.81
ITEM001021,ORD000403,PROD00214,10,1190.0,6.68
ITEM001022,ORD000404,PROD00144,3,1530.36,80.7
ITEM001023,ORD000404,PROD00249,3,1293.94,39.1
ITEM001024,ORD000404,PROD00199,6,145.71,96.34
ITEM001025,ORD000404,PROD00283,7,251.33,73.97
ITEM001026,ORD000405,PROD00211,5,1522.37,1.08
ITEM001027,ORD000405,PROD00121,9,209.71,62.85
ITEM001028,ORD000406,PROD00238,5,1645.37,54.13
ITEM001029,ORD000406,PROD00466,6,1751.09,94.95
ITEM001030,ORD000406,PROD00042,5,230.11,46.65
ITEM001031,ORD000406,PROD00173,8,1518.13,22.46
ITEM001032,ORD000407,PROD00091,10,1919.67,86.51
ITEM001033,ORD000408,PROD00507,7,846.24,63.81
ITEM001034,ORD000408,PROD00287,5,1809.94,64.03
ITEM001035,ORD000409,PROD00430,5,1966.26,8.31
ITEM001036,ORD000409,PROD00104,8,489.27,49.5
ITEM001037,ORD000409,PROD00445,2,1994.62,82.63
ITEM001038,ORD000410,PROD00385,7,88.99,10.78
ITEM001039,ORD000410,PROD00101,2,1933.63,23.86
ITEM001040,ORD000410,PROD00432,1,697.87,78.81
ITEM001041,ORD000410,PROD00472,9,79.37,39.87
ITEM001042,ORD000411,PROD00027,3,53.17,94.59
ITEM001043,ORD000411,PROD00102,7,1604.78,72.91
ITEM001044,ORD000411,PROD00260,6,708.0,96.56
ITEM001045,ORD000411,PROD00284,1,652.4,69.91
ITEM001046,ORD000412,PROD00165,9,1298.33,74.07
ITEM001047,ORD000412,PROD00357,3,1690.22,85.66
ITEM001048,ORD000412,PROD00342,9,1481.02,83.62
ITEM001049,ORD000413,PROD00325,2,1828.77,9.04
ITEM001050,ORD000413,PROD00416,8,1280.75,75.66
ITEM001051,ORD000414,PROD00272,8,704.43,80.59
ITEM001052,ORD000414,PROD00371,3,648.91,11.15
ITEM001053,ORD000415,PROD00519,9,595.93,55.99
ITEM001054,ORD000415,PROD00183,2,401.25,9.05
ITEM001055,ORD000415,PROD00415,3,1433.2,53.28
ITEM001056,ORD000416,PROD00137,2,1690.79,73.63
ITEM001057,ORD000416,PROD00301,2,651.05,22.48
ITEM001058,ORD000416,PROD00042,3,1336.71,27.38
ITEM001059,ORD000416,PROD00507,4,494.48,22.58
ITEM001060,ORD000417,PROD00149,-2,1929.36,85.75
ITEM001061,ORD000417,PROD00495,7,1114.86,99.84
ITEM001062,ORD000418,PROD00423,9,1163.89,62.73
ITEM001063,ORD000418,PROD00397,6,1607.84,26.36
ITEM001064,ORD000419,PROD00374,4,643.71,35.71
ITEM001065,ORD000419,PROD00138,4,1592.14,57.9
ITEM001066,ORD000419,PROD00099,9,1418.17,53.54
ITEM001067,ORD000420,PROD00234,9,1643.05,22.4
ITEM001068,ORD000421,PROD00055,8,996.78,43.62
ITEM001069,ORD000421,PROD00176,-4,1120.2,5.75
ITEM001070,ORD000421,PROD00356,3,132.23,35.44
ITEM001071,ORD000422,PROD00259,1,1428.66,49.08
ITEM001072,ORD000422,PROD00137,4,1325.29,30.98
ITEM001073,ORD000422,PROD00312,10,1597.84,50.8
ITEM001074,ORD000423,PROD00148,10,632.34,0.68
ITEM001075,ORD000423,PROD00055,6,1176.96,77.46
ITEM001076,ORD000423,PROD00073,9,830.35,16.12
ITEM001077,ORD000423,PROD00200,10,1548.6,98.96
ITEM001078,ORD000424,PROD00031,8,1458.69,33.18
ITEM001079,ORD000424,PROD00097,10,1403.35,68.54
ITEM001080,ORD000425,PROD00391,3,1695.29,18.3
ITEM001081,ORD000425,PROD00319,7,1758.73,49.97
ITEM001082,ORD000425,PROD00189,4,457.15,98.56
ITEM001083,ORD000425,PROD00084,2,1050.12,2.04
ITEM001084,ORD000426,PROD00061,2,341.18,96.36
ITEM001085,ORD000427,PROD00005,5,60.17,90.51
ITEM001086,ORD000428,PROD00072,4,1274.78,49.82
ITEM001087,ORD000428,PROD00224,2,1744.83,91.26
ITEM001088,ORD000428,PROD00384,8,1414.2,87.97
ITEM001089,ORD000429,PROD00520,8,65.53,3.88
ITEM001090,ORD000429,PROD00124,5,1870.39,10.78
ITEM001091,ORD000430,PROD00531,2,997.81,60.35
ITEM001092,ORD000430,PROD00346,9,1664.38,78.41
ITEM001093,ORD000431,PROD00068,6,287.06,96.04
ITEM001094,ORD000432,PROD00193,1,719.85,91.66
ITEM001095,ORD000432,PROD00492,10,202.07,51.98
ITEM001096,ORD000432,PROD00329,10,1152.3,53.19
ITEM001097,ORD000432,PROD00404,4,568.71,13.55
ITEM001098,ORD000433,PROD00300,7,811.45,37.71
ITEM001099,ORD000433,PROD00503,-1,646.42,48.41
ITEM001100,ORD000434,PROD00314,5,1542.83,69.89
ITEM001101,ORD000434,PROD00043,2,617.7,58.75
ITEM001102,ORD000434,PROD00178,1,1070.91,4.72
ITEM001103,ORD000434,PROD00311,6,1928.55,5.24
ITEM001104,ORD000435,PROD00521,3,1019.95,68.11
ITEM001105,ORD000435,PROD00046,2,917.18,18.57
ITEM001106,ORD000435,PROD00227,2,1429.5,49.53
ITEM001107,ORD000435,PROD00016,7,416.03,68.94
ITEM001108,ORD000436,PROD00005,6,1968.88,98.71
ITEM001109,ORD000436,PROD00234,7,94.29,14.17
ITEM001110,ORD000436,PROD00253,5,1764.48,42.28
ITEM001111,ORD000437,PROD00210,5,821.36,1.02
ITEM001112,ORD000437,PROD00424,4,1634.37,48.82
ITEM001113,ORD000437,PROD00011,7,88.39,76.71
ITEM001114,ORD000438,PROD00229,2,234.98,90.22
ITEM001115,ORD000438,PROD00501,9,658.12,94.35
ITEM001116,ORD000439,PROD00408,5,572.99,57.01
ITEM001117,ORD000439,PROD00112,7,1646.64,88.4
ITEM001118,ORD000439,PROD00089,8,405.57,51.82
ITEM001119,ORD000440,PROD00481,2,461.15,83.31
ITEM001120,ORD000441,PROD00086,2,487.29,61.53
ITEM001121,ORD000441,PROD00449,8,1196.02,4.11
ITEM001122,ORD000442,PROD00216,1,1139.76,94.86
ITEM001123,ORD000442,PROD00350,5,1844.07,35.01
ITEM001124,ORD000443,PROD00058,3,1893.91,50.56
ITEM001125,ORD000443,PROD00231,4,675.1,72.12
ITEM001126,ORD000444,PROD00452,4,1205.31,28.78
ITEM001127,ORD000445,PROD00147,6,118.14,68.48
ITEM001128,ORD000445,PROD00420,1,1239.08,16.99
ITEM001129,ORD000446,PROD00380,2,1370.21,0.59
ITEM001130,ORD000446,PROD00004,7,1538.55,11.96
ITEM001131,ORD000446,PROD00230,1,1129.46,7.39
ITEM001132,ORD000447,PROD00396,10,776.6,91.02
ITEM001133,ORD000447,PROD00244,10,503.83,98.01
ITEM001134,ORD000447,PROD00466,3,911.18,87.94
ITEM001135,ORD000447,PROD00230,3,1926.26,38.85
ITEM001136,ORD000448,PROD00165,1,866.31,29.99
ITEM001137,ORD000448,PROD00044,9,1704.11,98.75
ITEM001138,ORD000448,PROD00129,6,420.16,40.58
ITEM001139,ORD000449,PROD00472,8,1904.99,46.35
ITEM001140,ORD000449,PROD00346,7,270.56,52.99
ITEM001141,ORD000449,PROD00252,4,1138.93,94.8
ITEM001142,ORD000449,PROD00373,9,1725.57,79.21
ITEM001143,ORD000450,PROD00315,3,943.11,54.28
ITEM001144,ORD000450,PROD00464,10,827.18,19.94
ITEM001145,ORD000450,PROD00346,3,1321.0,93.71
ITEM001146,ORD000451,PROD00185,1,1389.47,38.6
ITEM001147,ORD000451,PROD00177,10,1539.63,64.12
ITEM001148,ORD000451,PROD00203,6,939.82,86.8
ITEM001149,ORD000451,PROD00134,8,635.85,93.3
ITEM001150,ORD000452,PROD00100,2,47.82,92.02
ITEM001151,ORD000453,PROD00340,6,1863.47,35.67
ITEM001152,ORD000454,PROD00219,2,729.07,90.92
ITEM001153,ORD000454,PROD00458,3,583.03,10.15
ITEM001154,ORD000455,PROD00156,2,1066.95,61.83
ITEM001155,ORD000455,PROD00163,8,1401.23,28.12
ITEM001156,ORD000456,PROD00117,3,1818.82,9.71
ITEM001157,ORD000456,PROD00041,7,948.26,47.69
ITEM001158,ORD000457,PROD00372,10,1145.96,44.73
ITEM001159,ORD000458,PROD00504,10,690.94,33.98
ITEM001160,ORD000459,PROD00379,3,1249.94,67.74
ITEM001161,ORD000460,PROD00114,4,1923.34,32.07
ITEM001162,ORD000460,PROD00086,8,36.83,89.1
ITEM001163,ORD000461,PROD00174,5,388.09,28.02
ITEM001164,ORD000461,PROD00533,1,981.77,90.58
ITEM001165,ORD000461,PROD00054,5,529.91,99.62
ITEM001166,ORD000461,PROD00346,8,1320.52,33.29
ITEM001167,ORD000462,PROD00134,10,26.3,57.37
ITEM001168,ORD000463,PROD00390,8,763.13,3.6
ITEM001169,ORD000463,PROD00277,6,736.75,51.26
ITEM001170,ORD000463,PROD00435,6,269.02,34.62
ITEM001171,ORD000464,PROD00198,5,171.2,44.99
ITEM001172,ORD000464,PROD00087,6,1723.65,89.58
ITEM001173,ORD000464,PROD00024,2,489.71,17.71
ITEM001174,ORD000465,PROD00158,4,1558.86,86.37
ITEM001175,ORD000466,PROD00014,6,1740.97,61.75
ITEM001176,ORD000467,PROD00472,6,1573.33,10.58
ITEM001177,ORD000467,PROD00125,3,403.05,74.61
ITEM001178,ORD000468,PROD00191,2,12.66,79.16
ITEM001179,ORD000469,PROD00216,2,776.87,62.55
ITEM001180,ORD000469,PROD00198,4,1417.93,49.53
ITEM001181,ORD000470,PROD00481,10,1730.69,6.13
ITEM001182,ORD000470,PROD00190,2,355.82,19.77
ITEM001183,ORD000471,PROD00194,2,380.46,84.86
ITEM001184,ORD000471,PROD00234,10,596.96,41.23
ITEM001185,ORD000472,PROD00224,6,1472.21,53.06
ITEM001186,ORD000472,PROD00258,3,133.98,6.28
ITEM001187,ORD000472,PROD00353,1,1241.59,81.77
ITEM001188,ORD000473,PROD00457,-1,640.2,77.14
ITEM001189,ORD000474,PROD00068,6,904.32,74.22
ITEM001190,ORD000474,PROD00492,5,1528.01,31.35
ITEM001191,ORD000474,PROD00195,3,90.19,35.29
ITEM001192,ORD000475,PROD00473,7,929.93,89.91
ITEM001193,ORD000475,PROD00464,7,842.1,2.45
ITEM001194,ORD000475,PROD00143,7,1979.58,63.22
ITEM001195,ORD000475,PROD00410,7,1583.79,66.18
ITEM001196,ORD000476,PROD00155,3,437.9,1.64
ITEM001197,ORD000476,PROD00484,6,399.52,49.73
ITEM001198,ORD000477,PROD00311,9,558.95,18.99
ITEM001199,ORD000477,PROD00512,3,977.25,66.58
ITEM001200,ORD000478,PROD00109,6,1413.52,60.78
ITEM001201,ORD000478,PROD00145,8,1608.23,41.63
ITEM001202,ORD000478,PROD00014,3,680.47,31.06
ITEM001203,ORD000479,PROD00125,9,567.38,72.48
ITEM001204,ORD000479,PROD00132,8,130.93,44.71
ITEM001205,ORD000479,PROD00428,6,1378.12,91.01
ITEM001206,ORD000479,PROD00321,8,1574.68,55.5
ITEM001207,ORD000480,PROD00200,6,1564.28,57.23
ITEM001208,ORD000480,PROD00235,10,477.85,81.97
ITEM001209,ORD000480,PROD00501,1,630.35,88.07
ITEM001210,ORD000481,PROD00152,2,1060.82,46.27
ITEM001211,ORD000481,PROD00273,7,1555.98,79.13
ITEM001212,ORD000481,PROD00283,6,1696.31,5.9
ITEM001213,ORD000481,PROD00253,1,657.79,82.48
ITEM001214,ORD000482,PROD00150,6,971.97,31.42
ITEM001215,ORD000482,PROD00205,4,1915.66,59.76
ITEM001216,ORD000482,PROD00124,1,1472.31,19.49
ITEM001217,ORD000482,PROD00517,7,848.87,81.86
ITEM001218,ORD000483,PROD00306,3,595.73,2.88
ITEM001219,ORD000484,PROD00081,3,896.14,38.2
ITEM001220,ORD000484,PROD00161,6,219.95,27.36
ITEM001221,ORD000484,PROD00283,10,909.4,16.29
ITEM001222,ORD000484,PROD00132,1,252.21,86.77
ITEM001223,ORD000485,PROD00378,7,1102.5,62.89
ITEM001224,ORD000485,PROD00332,6,1228.1,76.05
ITEM001225,ORD000485,PROD00290,10,83.57,51.17
ITEM001226,ORD000485,PROD00136,2,284.12,10.23
ITEM001227,ORD000486,PROD00241,6,1944.78,33.82
ITEM001228,ORD000486,PROD00423,2,987.45,54.51
ITEM001229,ORD000487,PROD00406,9,1646.58,81.44
ITEM001230,ORD000487,PROD00460,5,458.66,5.65
ITEM001231,ORD000487,PROD00025,4,959.99,4.22
ITEM001232,ORD000487,PROD00239,3,1003.66,32.3
ITEM001233,ORD000488,PROD00020,5,986.99,66.96
ITEM001234,ORD000488,PROD00425,1,404.25,3.6
ITEM001235,ORD000488,PROD00236,1,702.02,8.06
ITEM001236,ORD000488,PROD00377,3,797.38,15.23
ITEM001237,ORD000489,PROD00289,6,1024.2,15.99
ITEM001238,ORD000490,PROD00263,6,1796.37,39.26
ITEM001239,ORD000490,PROD00293,8,1208.72,65.14
ITEM001240,ORD000491,PROD00210,1,777.97,10.67
ITEM001241,ORD000491,PROD00211,10,1472.73,29.86
ITEM001242,ORD000491,PROD00220,5,725.07,5.44
ITEM001243,ORD000491,PROD00236,5,437.53,2.38
ITEM001244,ORD000492,PROD00222,6,416.67,94.68
ITEM001245,ORD000493,PROD00336,7,1205.62,16.53
ITEM001246,ORD000493,PROD00504,10,574.26,98.68
ITEM001247,ORD000493,PROD00255,2,1769.4,85.27
ITEM001248,ORD000493,PROD00052,5,1860.67,30.34
ITEM001249,ORD000494,PROD00164,6,434.54,19.08
ITEM001250,ORD000494,PROD00434,6,156.82,41.75
ITEM001251,ORD000494,PROD00023,1,1797.55,30.21
ITEM001252,ORD000494,PROD00270,4,245.05,63.67
ITEM001253,ORD000495,PROD00488,2,176.76,23.48
ITEM001254,ORD000496,PROD00277,-5,962.05,73.14
ITEM001255,ORD000496,PROD00157,7,1357.65,2.99
ITEM001256,ORD000496,PROD00510,8,827.79,97.29
ITEM001257,ORD000497,PROD00065,5,1421.25,71.89
ITEM001258,ORD000498,PROD00274,-3,1926.56,18.81
ITEM001259,ORD000498,PROD00459,1,1747.67,83.54
ITEM001260,ORD000499,PROD00501,1,576.6,8.84
ITEM001261,ORD000499,PROD00377,8,1091.46,37.33
ITEM001262,ORD000499,PROD00381,9,295.66,73.52
ITEM001263,ORD000499,PROD00356,10,806.55,46.75
ITEM001264,ORD000500,PROD00300,8,1353.04,40.78
ITEM001265,ORD000500,PROD00443,5,1770.12,33.28
ITEM001266,ORD000500,PROD00368,8,1508.64,86.18
ITEM001267,ORD000501,PROD00044,3,1199.59,54.02
ITEM001268,ORD000501,PROD00164,10,283.34,81.63
ITEM001269,ORD000502,PROD00406,7,1762.04,99.05
ITEM001270,ORD000502,PROD00043,10,13.06,93.45
ITEM001271,ORD000503,PROD00233,6,980.91,32.55
ITEM001272,ORD000503,PROD00383,7,1048.63,81.94
ITEM001273,ORD000504,PROD00360,2,455.5,64.39
ITEM001274,ORD000504,PROD00160,4,1433.82,89.32
ITEM001275,ORD000505,PROD00508,2,1391.4,30.66
ITEM001276,ORD000506,PROD00311,9,1278.31,95.16
ITEM001277,ORD000506,PROD00196,-1,595.09,20.71
ITEM001278,ORD000506,PROD00074,8,1902.27,42.19
ITEM001279,ORD000506,PROD00367,1,1397.15,30.02
ITEM001280,ORD000507,PROD00384,7,1240.42,91.96
ITEM001281,ORD000507,PROD00043,1,1002.49,35.15
ITEM001282,ORD000507,PROD00262,7,1507.07,76.98
ITEM001283,ORD000507,PROD00433,10,1761.87,94.91
ITEM001284,ORD000508,PROD00028,8,1519.3,8.68
ITEM001285,ORD000508,PROD00259,2,494.55,83.06
ITEM001286,ORD000508,PROD00097,6,486.55,98.4
ITEM001287,ORD000508,PROD00036,9,1555.44,85.46
ITEM001288,ORD000509,PROD00421,3,1188.89,67.52
ITEM001289,ORD000509,PROD00029,8,142.85,18.12
ITEM001290,ORD000510,PROD00398,9,1309.14,4.87
ITEM001291,ORD000510,PROD00121,8,351.97,45.17
ITEM001292,ORD000510,PROD00167,10,666.17,10.97
ITEM001293,ORD000511,PROD00079,8,501.84,38.73
ITEM001294,ORD000511,PROD00181,1,608.04,22.34
ITEM001295,ORD000512,PROD00235,2,207.57,13.92
ITEM001296,ORD000512,PROD00025,6,1589.7,43.0
ITEM001297,ORD000512,PROD00538,6,1271.49,10.63
ITEM001298,ORD000512,PROD00486,7,1116.78,42.23
ITEM001299,ORD000513,PROD00090,6,951.88,50.71
ITEM001300,ORD000514,PROD00141,3,177.32,18.68
ITEM001301,ORD000514,PROD00202,9,749.77,26.3
ITEM001302,ORD000515,PROD00190,2,1121.53,23.22
ITEM001303,ORD000516,PROD00308,7,27.33,6.0
ITEM001304,ORD000516,PROD00013,5,1173.22,0.89
ITEM001305,ORD000517,PROD00328,8,1603.44,18.87
ITEM001306,ORD000517,PROD00487,4,202.6,38.79
ITEM001307,ORD000518,PROD00150,9,295.08,76.05
ITEM001308,ORD000519,PROD00526,2,1134.48,24.71
ITEM001309,ORD000519,PROD00424,6,1875.53,82.8
ITEM001310,ORD000519,PROD00417,7,90.6,32.05
ITEM001311,ORD000519,PROD00405,-3,784.6,60.64
ITEM001312,ORD000520,PROD00131,9,1778.04,64.6
ITEM001313,ORD000520,PROD00162,9,578.82,77.31
ITEM001314,ORD000521,PROD00032,9,174.26,89.17
ITEM001315,ORD000521,PROD00150,1,742.19,39.33
ITEM001316,ORD000521,PROD00476,6,610.48,53.53
ITEM001317,ORD000521,PROD00335,8,1025.32,38.61
ITEM001318,ORD000522,PROD00481,8,1950.58,53.27
ITEM001319,ORD000522,PROD00065,5,1868.65,87.48
ITEM001320,ORD000523,PROD00321,6,1814.9,56.6
ITEM001321,ORD000523,PROD00357,4,1652.34,51.77
ITEM001322,ORD000524,PROD00286,7,1341.02,18.84
ITEM001323,ORD000524,PROD00143,5,383.98,68.6
ITEM001324,ORD000524,PROD00329,8,1165.59,17.34
ITEM001325,ORD000524,PROD00299,4,1198.27,63.34
ITEM001326,ORD000525,PROD00188,8,753.12,39.16
ITEM001327,ORD000525,PROD00278,8,1077.13,14.63
ITEM001328,ORD000525,PROD00074,7,1627.16,98.39
ITEM001329,ORD000526,PROD00069,5,1855.97,45.48
ITEM001330,ORD000527,PROD00524,4,535.07,98.16
ITEM001331,ORD000527,PROD00502,8,877.16,31.31
ITEM001332,ORD000527,PROD00144,6,1521.45,99.42
ITEM001333,ORD000528,PROD00072,9,1072.77,12.74
ITEM001334,ORD000529,PROD00434,10,124.46,11.14
ITEM001335,ORD000530,PROD00292,4,444.77,60.37
ITEM001336,ORD000530,PROD00274,6,1682.33,15.17
ITEM001337,ORD000530,PROD00325,3,1612.39,82.51
ITEM001338,ORD000531,PROD00018,2,1144.62,61.41
ITEM001339,ORD000531,PROD00277,2,195.89,84.54
ITEM001340,ORD000532,PROD00248,3,1784.31,91.76
ITEM001341,ORD000532,PROD00287,4,1343.97,43.52
ITEM001342,ORD000533,PROD00457,2,1695.33,40.85
ITEM001343,ORD000533,PROD00455,7,1701.92,75.07
ITEM001344,ORD000533,PROD00024,5,414.23,67.33
ITEM001345,ORD000533,PROD00448,9,687.87,2.07
ITEM001346,ORD000534,PROD00453,6,293.31,7.74
ITEM001347,ORD000534,PROD00387,7,418.23,31.42
ITEM001348,ORD000534,PROD00415,5,1797.41,37.94
ITEM001349,ORD000534,PROD00481,10,491.93,69.76
ITEM001350,ORD000535,PROD00023,6,722.24,2.05
ITEM001351,ORD000535,PROD00447,7,183.47,25.49
ITEM001352,ORD000535,PROD00235,5,959.67,16.85
ITEM001353,ORD000535,PROD00530,4,1692.58,97.92
ITEM001354,ORD000536,PROD00050,2,1415.67,15.88
ITEM001355,ORD000536,PROD00052,9,1864.36,45.31
ITEM001356,ORD000536,PROD00301,7,560.63,91.6
ITEM001357,ORD000537,PROD00420,9,138.22,87.18
ITEM001358,ORD000537,PROD00054,3,580.04,47.02
ITEM001359,ORD000538,PROD00172,4,1207.26,7.7
ITEM001360,ORD000538,PROD00104,3,1070.24,77.91
ITEM001361,ORD000538,PROD00378,3,1069.65,18.68
ITEM001362,ORD000538,PROD00009,3,1533.87,51.32
ITEM001363,ORD000539,PROD00513,1,790.64,16.7
ITEM001364,ORD000540,PROD00160,4,1724.07,83.43
ITEM001365,ORD000540,PROD00286,8,354.41,10.99
ITEM001366,ORD000540,PROD00255,10,1510.25,6.71
ITEM001367,ORD000540,PROD00387,5,924.24,79.88
ITEM001368,ORD000541,PROD00414,8,1924.4,94.33
ITEM001369,ORD000541,PROD00363,10,1438.12,74.93
ITEM001370,ORD000541,PROD00258,7,337.96,85.79
ITEM001371,ORD000541,PROD00130,4,151.47,99.47
ITEM001372,ORD000542,PROD00119,7,768.23,29.95
ITEM001373,ORD000542,PROD00025,4,1501.87,21.56
ITEM001374,ORD000542,PROD00151,10,1582.1,74.92
ITEM001375,ORD000543,PROD00406,1,1801.5,90.37
ITEM001376,ORD000543,PROD00259,8,1427.22,37.16
ITEM001377,ORD000543,PROD00210,7,1919.44,24.54
ITEM001378,ORD000544,PROD00104,1,704.36,90.94
ITEM001379,ORD000544,PROD00444,5,712.77,51.26
ITEM001380,ORD000545,PROD00042,8,140.17,33.15
ITEM001381,ORD000545,PROD00318,3,27.06,10.13
ITEM001382,ORD000545,PROD00277,9,441.29,52.11
ITEM001383,ORD000545,PROD00025,6,1598.03,46.03
ITEM001384,ORD000546,PROD00292,9,1173.31,88.35
ITEM001385,ORD000546,PROD00500,9,77.13,77.93
ITEM001386,ORD000546,PROD00519,3,1866.23,37.79
ITEM001387,ORD000547,PROD00274,4,190.91,38.39
ITEM001388,ORD000547,PROD00404,1,609.31,95.36
ITEM001389,ORD000547,PROD00200,4,838.09,82.59
ITEM001390,ORD000547,PROD00156,10,514.02,91.61
ITEM001391,ORD000548,PROD00068,1,534.69,48.27
ITEM001392,ORD000549,PROD00225,3,1850.02,49.35
ITEM001393,ORD000550,PROD00471,6,1235.51,97.95
ITEM001394,ORD000551,PROD00265,9,1778.89,81.44
ITEM001395,ORD000551,PROD00339,6,1055.78,66.78
ITEM001396,ORD000551,PROD00533,10,1557.7,24.53
ITEM001397,ORD000551,PROD00023,5,659.67,50.88
ITEM001398,ORD000552,PROD00415,10,604.18,86.31
ITEM001399,ORD000552,PROD00110,9,451.13,78.35
ITEM001400,ORD000552,PROD00255,3,1852.47,69.74
ITEM001401,ORD000552,PROD00518,7,841.49,33.12
ITEM001402,ORD000553,PROD00249,8,1897.24,66.29
ITEM001403,ORD000554,PROD00059,7,312.32,47.32
ITEM001404,ORD000554,PROD00032,6,240.86,23.57
ITEM001405,ORD000554,PROD00504,7,1178.9,40.53
ITEM001406,ORD000555,PROD00294,3,675.54,59.8
ITEM001407,ORD000555,PROD00386,2,168.78,79.62
ITEM001408,ORD000556,PROD00154,8,1793.68,93.44
ITEM001409,ORD000557,PROD00053,-2,70.21,29.14
ITEM001410,ORD000557,PROD00376,6,1333.79,8.75
ITEM001411,ORD000558,PROD00318,1,1992.65,8.23
ITEM001412,ORD000558,PROD00041,4,1580.14,89.71
ITEM001413,ORD000559,PROD00111,5,1232.79,52.61
ITEM001414,ORD000559,PROD00292,8,1214.3,26.0
ITEM001415,ORD000559,PROD00528,10,451.46,28.37
ITEM001416,ORD000559,PROD00403,3,1391.34,81.03
ITEM001417,ORD000560,PROD00522,7,838.85,93.05
